Code,Name,Geography,Metric,Category,Waiting Bands,Count
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Total,1865
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,01 To 18 Weeks,6410
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,18 To 52 Weeks,1620
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Over 52 Weeks,45
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Total,8095
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Unknown Clock Start,25
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,01 To 18 Weeks,5585
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,18 To 52 Weeks,2100
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Over 52 Weeks,95
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Total,7805
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2030
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,18 To 52 Weeks,840
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Over 52 Weeks,60
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Total,2930
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4605
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1215
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Over 52 Weeks,45
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Total,5885
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,01 To 18 Weeks,2365
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,18 To 52 Weeks,685
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Over 52 Weeks,25
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Total,3075
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Unknown Clock Start,10
